File1,,,File2,,,,,,,,,,,,,
Lat,Lon,Time,Lat,Lon,Time,,,dLat,dLng,a,c,dist,Time,,,
52.23331204,6.876962129,20:17:58,52.23331,6.876983,20:17:59,,-1.157407407,-3.55E-08,3.64E-07,1.28E-14,2.26E-07,1.439267383,-00:00:01,-00:00:01,-1.00,
52.23328262,6.876973193,20:17:59,52.233276,6.876997,20:18:00,,-1.157407407,-1.15E-07,4.16E-07,1.95E-14,2.79E-07,1.780390829,-00:00:01,-00:00:01,-1.00,
52.23325219,6.876983,20:18:00,52.233242,6.877012,20:18:01,,-1.157407407,-1.78E-07,5.06E-07,3.19E-14,3.57E-07,2.276894271,-00:00:01,-00:00:01,-1.00,
52.23322134,6.876990041,20:18:01,52.233209,6.877022,20:18:02,,-1.157407407,-2.15E-07,5.58E-07,4.08E-14,4.04E-07,2.57316761,-00:00:01,-00:00:01,-1.00,
52.23318924,6.876999428,20:18:02,52.233179,6.877031,20:18:03,,-1.157407407,-1.79E-07,5.51E-07,3.65E-14,3.82E-07,2.433052148,-00:00:01,-00:00:01,-1.00,
52.23315337,6.877007978,20:18:03,52.233143,6.877047,20:18:04,,-1.157407407,-1.81E-07,6.81E-07,5.17E-14,4.55E-07,2.896718973,-00:00:01,-00:00:01,-1.00,
52.23312118,6.877018875,20:18:04,52.23311,6.87706,20:18:05,,-1.157407407,-1.95E-07,7.18E-07,5.78E-14,4.81E-07,3.064249706,-00:00:01,-00:00:01,-1.00,
52.2330931,6.877028011,20:18:05,52.233078,6.877071,20:18:06,,-1.157407407,-2.64E-07,7.50E-07,7.02E-14,5.30E-07,3.37501891,-00:00:01,-00:00:01,-1.00,
52.23306435,6.87703304,20:18:06,52.233045,6.877079,20:18:07,,-1.157407407,-3.38E-07,8.02E-07,8.89E-14,5.96E-07,3.79826501,-00:00:01,-00:00:01,-1.00,
52.23303711,6.877040751,20:18:07,52.233014,6.877085,20:18:08,,-1.157407407,-4.03E-07,7.72E-07,9.66E-14,6.22E-07,3.96033816,-00:00:01,-00:00:01,-1.00,
52.23300995,6.877046954,20:18:08,52.232983,6.877094,20:18:09,,-1.157407407,-4.70E-07,8.21E-07,1.19E-13,6.89E-07,4.38717709,-00:00:01,-00:00:01,-1.00,
52.23297986,6.877049971,20:18:09,52.232953,6.877099,20:18:10,,-1.157407407,-4.69E-07,8.56E-07,1.24E-13,7.03E-07,4.479969866,-00:00:01,-00:00:01,-1.00,
52.23295187,6.877053492,20:18:10,52.232924,6.877107,20:18:11,,-1.157407407,-4.86E-07,9.34E-07,1.41E-13,7.51E-07,4.78331472,-00:00:01,-00:00:01,-1.00,
52.23292463,6.877061035,20:18:11,52.232896,6.877119,20:18:12,,-1.157407407,-5.00E-07,1.01E-06,1.58E-13,7.96E-07,5.070897515,-00:00:01,-00:00:01,-1.00,
52.23289613,6.877068831,20:18:12,52.232866,6.877129,20:18:13,,-1.157407407,-5.26E-07,1.05E-06,1.73E-13,8.31E-07,5.292709438,-00:00:01,-00:00:01,-1.00,
52.23286939,6.877078135,20:18:13,52.232837,6.877141,20:18:14,,-1.157407407,-5.65E-07,1.10E-06,1.93E-13,8.78E-07,5.594591267,-00:00:01,-00:00:01,-1.00,
52.23283988,6.877088863,20:18:14,52.232809,6.877149,20:18:15,,-1.157407407,-5.39E-07,1.05E-06,1.76E-13,8.39E-07,5.344709338,-00:00:01,-00:00:01,-1.00,
52.23280845,6.877099173,20:18:15,52.232779,6.877161,20:18:16,,-1.157407407,-5.14E-07,1.08E-06,1.75E-13,8.37E-07,5.334195058,-00:00:01,-00:00:01,-1.00,
52.2327756,6.877107723,20:18:16,52.232745,6.877175,20:18:17,,-1.157407407,-5.34E-07,1.17E-06,2.01E-13,8.96E-07,5.706644508,-00:00:01,-00:00:01,-1.00,
52.23274257,6.877116943,20:18:17,52.232711,6.877183,20:18:18,,-1.157407407,-5.51E-07,1.15E-06,2.01E-13,8.96E-07,5.706222808,-00:00:01,-00:00:01,-1.00,
52.23271097,6.877122475,20:18:18,52.232677,6.877195,20:18:19,,-1.157407407,-5.93E-07,1.27E-06,2.38E-13,9.76E-07,6.21797472,-00:00:01,-00:00:01,-1.00,
52.23267619,6.877127169,20:18:19,52.232642,6.877204,20:18:20,,-1.157407407,-5.97E-07,1.34E-06,2.58E-13,1.02E-06,6.467408309,-00:00:01,-00:00:01,-1.00,
52.23264257,6.877129264,20:18:20,52.232611,6.877207,20:18:21,,-1.157407407,-5.51E-07,1.36E-06,2.49E-13,9.97E-07,6.352364983,-00:00:01,-00:00:01,-1.00,
52.23260871,6.877134209,20:18:21,52.232577,6.877208,20:18:22,,-1.157407407,-5.53E-07,1.29E-06,2.32E-13,9.64E-07,6.138993184,-00:00:01,-00:00:01,-1.00,
52.23257619,6.877134042,20:18:22,52.232546,6.877204,20:18:23,,-1.157407407,-5.27E-07,1.22E-06,2.09E-13,9.15E-07,5.828168387,-00:00:01,-00:00:01,-1.00,
52.23254233,6.877125828,20:18:23,52.232515,6.877198,20:18:24,,-1.157407407,-4.77E-07,1.26E-06,2.06E-13,9.07E-07,5.778517229,-00:00:01,-00:00:01,-1.00,
52.2325093,6.877117613,20:18:24,52.232482,6.877192,20:18:25,,-1.157407407,-4.77E-07,1.30E-06,2.15E-13,9.27E-07,5.905905284,-00:00:01,-00:00:01,-1.00,
52.23247695,6.877113339,20:18:25,52.232446,6.877187,20:18:26,,-1.157407407,-5.40E-07,1.29E-06,2.28E-13,9.55E-07,6.083387179,-00:00:01,-00:00:01,-1.00,
52.23244384,6.877110321,20:18:26,52.232412,6.877182,20:18:27,,-1.157407407,-5.56E-07,1.25E-06,2.24E-13,9.47E-07,6.030202314,-00:00:01,-00:00:01,-1.00,
52.23241115,6.877107052,20:18:27,52.232378,6.877176,20:18:28,,-1.157407407,-5.79E-07,1.20E-06,2.19E-13,9.37E-07,5.969525693,-00:00:01,-00:00:01,-1.00,
52.23237863,6.877101436,20:18:28,52.232344,6.877172,20:18:29,,-1.157407407,-6.04E-07,1.23E-06,2.34E-13,9.67E-07,6.15788972,-00:00:01,-00:00:01,-1.00,
52.23234611,6.877092887,20:18:29,52.23231,6.877162,20:18:30,,-1.157407407,-6.30E-07,1.21E-06,2.36E-13,9.71E-07,6.186503932,-00:00:01,-00:00:01,-1.00,
52.23231518,6.877082326,20:18:30,52.232275,6.877153,20:18:31,,-1.157407407,-7.01E-07,1.23E-06,2.66E-13,1.03E-06,6.56692937,-00:00:01,-00:00:01,-1.00,
52.23228567,6.877070423,20:18:31,52.232236,6.877144,20:18:32,,-1.157407407,-8.67E-07,1.28E-06,3.43E-13,1.17E-06,7.457574284,-00:00:01,-00:00:01,-1.00,
52.23225181,6.87706464,20:18:32,52.232202,6.877133,20:18:33,,-1.157407407,-8.69E-07,1.19E-06,3.22E-13,1.14E-06,7.235335722,-00:00:01,-00:00:01,-1.00,
52.23222323,6.87705324,20:18:33,52.232166,6.877122,20:18:34,,-1.157407407,-9.99E-07,1.20E-06,3.84E-13,1.24E-06,7.90069897,-00:00:01,-00:00:01,-1.00,
52.23218911,6.877045445,20:18:34,52.232133,6.877107,20:18:35,,-1.157407407,-9.79E-07,1.07E-06,3.48E-13,1.18E-06,7.516971911,-00:00:01,-00:00:01,-1.00,
52.23215584,6.877036477,20:18:35,52.232103,6.877083,20:18:36,,-1.157407407,-9.22E-07,8.12E-07,2.74E-13,1.05E-06,6.675092425,-00:00:01,-00:00:01,-1.00,
52.232126,6.877013175,20:18:36,52.232074,6.877051,20:18:37,,-1.157407407,-9.08E-07,6.60E-07,2.47E-13,9.94E-07,6.329750688,-00:00:01,-00:00:01,-1.00,
52.23209674,6.876991047,20:18:37,52.232051,6.877016,20:18:38,,-1.157407407,-7.98E-07,4.36E-07,1.77E-13,8.42E-07,5.362951264,-00:00:01,-00:00:01,-1.00,
52.23206841,6.876960536,20:18:38,52.232029,6.876977,20:18:39,,-1.157407407,-6.88E-07,2.87E-07,1.26E-13,7.10E-07,4.523770886,-00:00:01,-00:00:01,-1.00,
52.23204637,6.87692483,20:18:39,52.232009,6.876933,20:18:40,,-1.157407407,-6.52E-07,1.43E-07,1.08E-13,6.58E-07,4.192384841,-00:00:01,-00:00:01,-1.00,
52.23202684,6.876883926,20:18:40,52.231992,6.876887,20:18:41,,-1.157407407,-6.08E-07,5.37E-08,9.27E-14,6.09E-07,3.879642884,-00:00:01,-00:00:01,-1.00,
52.23200823,6.876845118,20:18:41,52.231976,6.876843,20:18:42,,-1.157407407,-5.63E-07,-3.70E-08,7.92E-14,5.63E-07,3.586913529,-00:00:01,-00:00:01,-1.00,
52.23199432,6.876799855,20:18:42,52.231966,6.876797,20:18:43,,-1.157407407,-4.94E-07,-4.98E-08,6.13E-14,4.95E-07,3.154799566,-00:00:01,-00:00:01,-1.00,
52.23198292,6.876751408,20:18:43,52.231958,6.876746,20:18:44,,-1.157407407,-4.35E-07,-9.44E-08,4.81E-14,4.39E-07,2.795176299,-00:00:01,-00:00:01,-1.00,
52.23197185,6.876704302,20:18:44,52.23195,6.876693,20:18:45,,-1.157407407,-3.81E-07,-1.97E-07,4.00E-14,4.00E-07,2.549069547,-00:00:01,-00:00:01,-1.00,
52.23196624,6.876655435,20:18:45,52.231944,6.876639,20:18:46,,-1.157407407,-3.88E-07,-2.87E-07,4.54E-14,4.26E-07,2.714326777,-00:00:01,-00:00:01,-1.00,
52.23196129,6.876604222,20:18:46,52.231937,6.876583,20:18:47,,-1.157407407,-4.24E-07,-3.70E-07,5.78E-14,4.81E-07,3.063606754,-00:00:01,-00:00:01,-1.00,
52.23195559,6.876552673,20:18:47,52.231931,6.876528,20:18:48,,-1.157407407,-4.29E-07,-4.31E-07,6.35E-14,5.04E-07,3.209650481,-00:00:01,-00:00:01,-1.00,
52.2319488,6.876499448,20:18:48,52.231921,6.876476,20:18:49,,-1.157407407,-4.85E-07,-4.09E-07,7.46E-14,5.46E-07,3.479725598,-00:00:01,-00:00:01,-1.00,
52.23193514,6.876453096,20:18:49,52.231912,6.87642,20:18:50,,-1.157407407,-4.04E-07,-5.78E-07,7.21E-14,5.37E-07,3.420787041,-00:00:01,-00:00:01,-1.00,
52.23192525,6.876400039,20:18:50,52.231906,6.876367,20:18:51,,-1.157407407,-3.36E-07,-5.77E-07,5.94E-14,4.87E-07,3.105618049,-00:00:01,-00:00:01,-1.00,
52.23191503,6.876350082,20:18:51,52.2319,6.876311,20:18:52,,-1.157407407,-2.62E-07,-6.82E-07,6.08E-14,4.93E-07,3.142546557,-00:00:01,-00:00:01,-1.00,
52.23190396,6.876295516,20:18:52,52.231894,6.876261,20:18:53,,-1.157407407,-1.74E-07,-6.02E-07,4.16E-14,4.08E-07,2.598544596,-00:00:01,-00:00:01,-1.00,
52.23189114,6.876246231,20:18:53,52.231885,6.87621,20:18:54,,-1.157407407,-1.07E-07,-6.32E-07,4.04E-14,4.02E-07,2.560041075,-00:00:01,-00:00:01,-1.00,
52.23187932,6.87619552,20:18:54,52.231875,6.876159,20:18:55,,-1.157407407,-7.54E-08,-6.37E-07,3.95E-14,3.98E-07,2.533066245,-00:00:01,-00:00:01,-1.00,
52.23186817,6.876145648,20:18:55,52.231868,6.876104,20:18:56,,-1.157407407,-2.97E-09,-7.27E-07,4.96E-14,4.45E-07,2.83641738,-00:00:01,-00:00:01,-1.00,
52.2318582,6.876092004,20:18:56,52.231863,6.876049,20:18:57,,-1.157407407,8.39E-08,-7.51E-07,5.46E-14,4.67E-07,2.977013268,-00:00:01,-00:00:01,-1.00,
52.23184948,6.87604364,20:18:57,52.231858,6.875996,20:18:58,,-1.157407407,1.49E-07,-8.31E-07,7.04E-14,5.31E-07,3.379980231,-00:00:01,-00:00:01,-1.00,
52.23184202,6.875991337,20:18:58,52.231852,6.875945,20:18:59,,-1.157407407,1.74E-07,-8.09E-07,6.89E-14,5.25E-07,3.345187896,-00:00:01,-00:00:01,-1.00,
52.23183565,6.875942471,20:18:59,52.231844,6.875896,20:19:00,,-1.157407407,1.46E-07,-8.11E-07,6.70E-14,5.18E-07,3.298231231,-00:00:01,-00:00:01,-1.00,
52.23182785,6.87589176,20:19:00,52.231837,6.875849,20:19:01,,-1.157407407,1.60E-07,-7.46E-07,5.86E-14,4.84E-07,3.084598876,-00:00:01,-00:00:01,-1.00,
52.23182039,6.875838954,20:19:01,52.231832,6.875799,20:19:02,,-1.157407407,2.03E-07,-6.97E-07,5.59E-14,4.73E-07,3.011560233,-00:00:01,-00:00:01,-1.00,
52.23181293,6.875789752,20:19:02,52.231828,6.87575,20:19:03,,-1.157407407,2.63E-07,-6.94E-07,6.24E-14,5.00E-07,3.183702752,-00:00:01,-00:00:01,-1.00,
52.23180531,6.875738958,20:19:03,52.231824,6.875704,20:19:04,,-1.157407407,3.26E-07,-6.10E-07,6.15E-14,4.96E-07,3.160523162,-00:00:01,-00:00:01,-1.00,
52.23179692,6.875689169,20:19:04,52.231818,6.875651,20:19:05,,-1.157407407,3.68E-07,-6.66E-07,7.54E-14,5.49E-07,3.499914403,-00:00:01,-00:00:01,-1.00,
52.23179005,6.875635525,20:19:05,52.231813,6.875597,20:19:06,,-1.157407407,4.01E-07,-6.72E-07,8.25E-14,5.74E-07,3.660001316,-00:00:01,-00:00:01,-1.00,
52.23178653,6.875580875,20:19:06,52.231808,6.875542,20:19:07,,-1.157407407,3.75E-07,-6.79E-07,7.83E-14,5.60E-07,3.564919058,-00:00:01,-00:00:01,-1.00,
52.23178117,6.875520945,20:19:07,52.231804,6.875482,20:19:08,,-1.157407407,3.99E-07,-6.80E-07,8.30E-14,5.76E-07,3.671661642,-00:00:01,-00:00:01,-1.00,
52.23177748,6.87546026,20:19:08,52.231798,6.875421,20:19:09,,-1.157407407,3.58E-07,-6.85E-07,7.61E-14,5.52E-07,3.515110056,-00:00:01,-00:00:01,-1.00,
52.23177329,6.875402592,20:19:09,52.231793,6.875365,20:19:10,,-1.157407407,3.44E-07,-6.56E-07,7.00E-14,5.29E-07,3.37033363,-00:00:01,-00:00:01,-1.00,
52.23176851,6.875350289,20:19:10,52.231788,6.875311,20:19:11,,-1.157407407,3.40E-07,-6.86E-07,7.30E-14,5.40E-07,3.443323793,-00:00:01,-00:00:01,-1.00,
52.23176256,6.87529874,20:19:11,52.23178,6.875257,20:19:12,,-1.157407407,3.04E-07,-7.29E-07,7.29E-14,5.40E-07,3.441240189,-00:00:01,-00:00:01,-1.00,
52.2317551,6.875247108,20:19:12,52.231773,6.875203,20:19:13,,-1.157407407,3.12E-07,-7.70E-07,8.00E-14,5.66E-07,3.603577155,-00:00:01,-00:00:01,-1.00,
52.23174831,6.875197571,20:19:13,52.231766,6.875152,20:19:14,,-1.157407407,3.09E-07,-7.95E-07,8.32E-14,5.77E-07,3.674446875,-00:00:01,-00:00:01,-1.00,
52.23174077,6.875144513,20:19:14,52.231762,6.875105,20:19:15,,-1.157407407,3.71E-07,-6.90E-07,7.89E-14,5.62E-07,3.58003972,-00:00:01,-00:00:01,-1.00,
52.23173196,6.87509221,20:19:15,52.231758,6.875057,20:19:16,,-1.157407407,4.54E-07,-6.15E-07,8.70E-14,5.90E-07,3.759172147,-00:00:01,-00:00:01,-1.00,
52.23172559,6.875037812,20:19:16,52.231752,6.875007,20:19:17,,-1.157407407,4.61E-07,-5.38E-07,8.02E-14,5.66E-07,3.608953167,-00:00:01,-00:00:01,-1.00,
52.23171998,6.874982743,20:19:17,52.231748,6.874958,20:19:18,,-1.157407407,4.89E-07,-4.32E-07,7.73E-14,5.56E-07,3.54233945,-00:00:01,-00:00:01,-1.00,
52.23171285,6.874930691,20:19:18,52.231743,6.874907,20:19:19,,-1.157407407,5.26E-07,-4.13E-07,8.52E-14,5.84E-07,3.720212848,-00:00:01,-00:00:01,-1.00,
52.23170581,6.874882244,20:19:19,52.231735,6.874859,20:19:20,,-1.157407407,5.09E-07,-4.06E-07,8.03E-14,5.67E-07,3.610941923,-00:00:01,-00:00:01,-1.00,
52.23169953,6.874831952,20:19:20,52.231727,6.874809,20:19:21,,-1.157407407,4.80E-07,-4.01E-07,7.25E-14,5.39E-07,3.43161465,-00:00:01,-00:00:01,-1.00,
52.23169106,6.874780655,20:19:21,52.23172,6.874756,20:19:22,,-1.157407407,5.05E-07,-4.30E-07,8.11E-14,5.70E-07,3.629643561,-00:00:01,-00:00:01,-1.00,
52.2316831,6.874724664,20:19:22,52.231712,6.874707,20:19:23,,-1.157407407,5.04E-07,-3.08E-07,7.25E-14,5.39E-07,3.431546715,-00:00:01,-00:00:01,-1.00,
52.23167312,6.87466884,20:19:23,52.231703,6.874661,20:19:24,,-1.157407407,5.21E-07,-1.37E-07,6.97E-14,5.28E-07,3.364772316,-00:00:01,-00:00:01,-1.00,
52.23166097,6.8746188,20:19:24,52.231695,6.874612,20:19:25,,-1.157407407,5.94E-07,-1.19E-07,8.95E-14,5.98E-07,3.812248806,-00:00:01,-00:00:01,-1.00,
52.23165074,6.874566246,20:19:25,52.231687,6.874562,20:19:26,,-1.157407407,6.33E-07,-7.41E-08,1.01E-13,6.34E-07,4.041880374,-00:00:01,-00:00:01,-1.00,
52.23164152,6.874513524,20:19:26,52.231676,6.87451,20:19:27,,-1.157407407,6.02E-07,-6.15E-08,9.09E-14,6.03E-07,3.841110942,-00:00:01,-00:00:01,-1.00,
52.23162878,6.874463148,20:19:27,52.231661,6.874458,20:19:28,,-1.157407407,5.62E-07,-8.99E-08,7.98E-14,5.65E-07,3.59947965,-00:00:01,-00:00:01,-1.00,
52.23161537,6.87441797,20:19:28,52.231645,6.874409,20:19:29,,-1.157407407,5.17E-07,-1.57E-07,6.91E-14,5.26E-07,3.350641905,-00:00:01,-00:00:01,-1.00,
52.23160054,6.874375138,20:19:29,52.231628,6.87436,20:19:30,,-1.157407407,4.79E-07,-2.64E-07,6.40E-14,5.06E-07,3.223189099,-00:00:01,-00:00:01,-1.00,
52.23158352,6.874331133,20:19:30,52.231608,6.874313,20:19:31,,-1.157407407,4.27E-07,-3.16E-07,5.50E-14,4.69E-07,2.989015206,-00:00:01,-00:00:01,-1.00,
52.23156718,6.874285284,20:19:31,52.231588,6.874262,20:19:32,,-1.157407407,3.63E-07,-4.06E-07,4.85E-14,4.41E-07,2.806464018,-00:00:01,-00:00:01,-1.00,
52.23155125,6.874241699,20:19:32,52.23157,6.874214,20:19:33,,-1.157407407,3.27E-07,-4.83E-07,4.87E-14,4.41E-07,2.811588442,-00:00:01,-00:00:01,-1.00,
52.23153407,6.874192329,20:19:33,52.231551,6.874168,20:19:34,,-1.157407407,2.96E-07,-4.25E-07,3.87E-14,3.94E-07,2.50804381,-00:00:01,-00:00:01,-1.00,
52.23151471,6.874146564,20:19:34,52.231529,6.874125,20:19:35,,-1.157407407,2.49E-07,-3.76E-07,2.88E-14,3.40E-07,2.164077828,-00:00:01,-00:00:01,-1.00,
52.23149551,6.874100128,20:19:35,52.231508,6.874084,20:19:36,,-1.157407407,2.18E-07,-2.81E-07,1.93E-14,2.78E-07,1.770608618,-00:00:01,-00:00:01,-1.00,
52.23147623,6.874056123,20:19:36,52.231485,6.874041,20:19:37,,-1.157407407,1.53E-07,-2.64E-07,1.24E-14,2.23E-07,1.418184054,-00:00:01,-00:00:01,-1.00,
52.23145754,6.874012286,20:19:37,52.231463,6.873999,20:19:38,,-1.157407407,9.53E-08,-2.32E-07,7.31E-15,1.71E-07,1.089583307,-00:00:01,-00:00:01,-1.00,
52.23143675,6.873968532,20:19:38,52.231441,6.873959,20:19:39,,-1.157407407,7.41E-08,-1.66E-07,3.97E-15,1.26E-07,0.802740391,-00:00:01,-00:00:01,-1.00,
52.2314153,6.873925785,20:19:39,52.231418,6.873919,20:19:40,,-1.157407407,4.72E-08,-1.18E-07,1.87E-15,8.65E-08,0.551273812,-00:00:01,-00:00:01,-1.00,
52.23139359,6.873887144,20:19:40,52.231396,6.873875,20:19:41,,-1.157407407,4.21E-08,-2.12E-07,4.66E-15,1.36E-07,0.869496754,-00:00:01,-00:00:01,-1.00,
52.23137666,6.873843223,20:19:41,52.231372,6.873831,20:19:42,,-1.157407407,-8.13E-08,-2.13E-07,5.92E-15,1.54E-07,0.980255762,-00:00:01,-00:00:01,-1.00,
52.23136199,6.873794775,20:19:42,52.23135,6.873784,20:19:43,,-1.157407407,-2.09E-07,-1.88E-07,1.43E-14,2.39E-07,1.521566648,-00:00:01,-00:00:01,-1.00,
52.23134573,6.873746412,20:19:43,52.23133,6.873732,20:19:44,,-1.157407407,-2.74E-07,-2.52E-07,2.48E-14,3.15E-07,2.005294941,-00:00:01,-00:00:01,-1.00,
52.23132988,6.873695534,20:19:44,52.231316,6.873681,20:19:45,,-1.157407407,-2.42E-07,-2.54E-07,2.07E-14,2.88E-07,1.833919068,-00:00:01,-00:00:01,-1.00,
52.23131471,6.873642812,20:19:45,52.231304,6.873624,20:19:46,,-1.157407407,-1.87E-07,-3.28E-07,1.88E-14,2.75E-07,1.749399538,-00:00:01,-00:00:01,-1.00,
52.23130164,6.873589335,20:19:46,52.231294,6.87357,20:19:47,,-1.157407407,-1.33E-07,-3.37E-07,1.51E-14,2.46E-07,1.566891806,-00:00:01,-00:00:01,-1.00,
52.23129652,6.873533512,20:19:47,52.231287,6.873515,20:19:48,,-1.157407407,-1.66E-07,-3.23E-07,1.67E-14,2.58E-07,1.646516276,-00:00:01,-00:00:01,-1.00,
52.23129242,6.873476431,20:19:48,52.231282,6.873455,20:19:49,,-1.157407407,-1.82E-07,-3.74E-07,2.14E-14,2.92E-07,1.863325801,-00:00:01,-00:00:01,-1.00,
52.23128982,6.873420859,20:19:49,52.23128,6.873397,20:19:50,,-1.157407407,-1.71E-07,-4.16E-07,2.36E-14,3.07E-07,1.957622662,-00:00:01,-00:00:01,-1.00,
52.23128906,6.873366712,20:19:50,52.23128,6.873339,20:19:51,,-1.157407407,-1.58E-07,-4.84E-07,2.82E-14,3.36E-07,2.139566069,-00:00:01,-00:00:01,-1.00,
52.2312899,6.873314744,20:19:51,52.231282,6.873282,20:19:52,,-1.157407407,-1.38E-07,-5.71E-07,3.54E-14,3.76E-07,2.39688454,-00:00:01,-00:00:01,-1.00,
52.23129032,6.873261938,20:19:52,52.231281,6.873227,20:19:53,,-1.157407407,-1.63E-07,-6.10E-07,4.15E-14,4.07E-07,2.595384826,-00:00:01,-00:00:01,-1.00,
52.23129116,6.873207539,20:19:53,52.23128,6.873171,20:19:54,,-1.157407407,-1.95E-07,-6.38E-07,4.76E-14,4.36E-07,2.780728326,-00:00:01,-00:00:01,-1.00,
52.23129141,6.873153979,20:19:54,52.231281,6.873116,20:19:55,,-1.157407407,-1.82E-07,-6.63E-07,4.95E-14,4.45E-07,2.833792949,-00:00:01,-00:00:01,-1.00,
52.23129183,6.873102514,20:19:55,52.231281,6.873061,20:19:56,,-1.157407407,-1.89E-07,-7.25E-07,5.82E-14,4.82E-07,3.073086605,-00:00:01,-00:00:01,-1.00,
52.23129258,6.873048283,20:19:56,52.231283,6.873004,20:19:57,,-1.157407407,-1.67E-07,-7.73E-07,6.30E-14,5.02E-07,3.198651815,-00:00:01,-00:00:01,-1.00,
52.23129401,6.872994388,20:19:57,52.231285,6.872948,20:19:58,,-1.157407407,-1.57E-07,-8.10E-07,6.77E-14,5.20E-07,3.314232778,-00:00:01,-00:00:01,-1.00,
52.23129535,6.872937726,20:19:58,52.231289,6.872894,20:19:59,,-1.157407407,-1.11E-07,-7.63E-07,5.77E-14,4.80E-07,3.06050185,-00:00:01,-00:00:01,-1.00,
52.23129661,6.872887937,20:19:59,52.23129,6.872834,20:20:00,,-1.157407407,-1.15E-07,-9.41E-07,8.64E-14,5.88E-07,3.74613013,-00:00:01,-00:00:01,-1.00,
52.23129946,6.872833539,20:20:00,52.23129,6.872775,20:20:01,,-1.157407407,-1.65E-07,-1.02E-06,1.05E-13,6.47E-07,4.123119127,-00:00:01,-00:00:01,-1.00,
52.23130239,6.872780146,20:20:01,52.231291,6.872718,20:20:02,,-1.157407407,-1.99E-07,-1.08E-06,1.20E-13,6.93E-07,4.417895128,-00:00:01,-00:00:01,-1.00,
52.23130239,6.872722814,20:20:02,52.231292,6.872656,20:20:03,,-1.157407407,-1.81E-07,-1.17E-06,1.36E-13,7.37E-07,4.694724811,-00:00:01,-00:00:01,-1.00,
52.23130113,6.872664979,20:20:03,52.231292,6.872599,20:20:04,,-1.157407407,-1.59E-07,-1.15E-06,1.31E-13,7.23E-07,4.606791432,-00:00:01,-00:00:01,-1.00,
52.23129887,6.872607395,20:20:04,52.231294,6.872542,20:20:05,,-1.157407407,-8.50E-08,-1.14E-06,1.24E-13,7.04E-07,4.486493325,-00:00:01,-00:00:01,-1.00,
52.23129912,6.872549979,20:20:05,52.231293,6.872485,20:20:06,,-1.157407407,-1.07E-07,-1.13E-06,1.23E-13,7.03E-07,4.477405819,-00:00:01,-00:00:01,-1.00,
52.23130004,6.872493066,20:20:06,52.231294,6.872434,20:20:07,,-1.157407407,-1.06E-07,-1.03E-06,1.02E-13,6.40E-07,4.078401735,-00:00:01,-00:00:01,-1.00,
52.23129937,6.872436069,20:20:07,52.231295,6.87238,20:20:08,,-1.157407407,-7.63E-08,-9.79E-07,9.13E-14,6.04E-07,3.849381636,-00:00:01,-00:00:01,-1.00,
52.23129896,6.872384688,20:20:08,52.231295,6.872327,20:20:09,,-1.157407407,-6.90E-08,-1.01E-06,9.63E-14,6.21E-07,3.953323422,-00:00:01,-00:00:01,-1.00,
52.23129862,6.872329367,20:20:09,52.231297,6.872276,20:20:10,,-1.157407407,-2.83E-08,-9.31E-07,8.16E-14,5.71E-07,3.63899689,-00:00:01,-00:00:01,-1.00,
52.23129979,6.872272706,20:20:10,52.231298,6.872219,20:20:11,,-1.157407407,-3.13E-08,-9.37E-07,8.26E-14,5.75E-07,3.663010128,-00:00:01,-00:00:01,-1.00,
52.23129963,6.872216547,20:20:11,52.2313,6.872162,20:20:12,,-1.157407407,6.53E-09,-9.52E-07,8.50E-14,5.83E-07,3.715103798,-00:00:01,-00:00:01,-1.00,
52.23129845,6.872160137,20:20:12,52.231301,6.872103,20:20:13,,-1.157407407,4.45E-08,-9.97E-07,9.38E-14,6.12E-07,3.901545174,-00:00:01,-00:00:01,-1.00,
52.2313003,6.872105235,20:20:13,52.231299,6.872044,20:20:14,,-1.157407407,-2.26E-08,-1.07E-06,1.07E-13,6.55E-07,4.172863538,-00:00:01,-00:00:01,-1.00,
52.2313008,6.872051423,20:20:14,52.231299,6.871988,20:20:15,,-1.157407407,-3.14E-08,-1.11E-06,1.15E-13,6.79E-07,4.324028173,-00:00:01,-00:00:01,-1.00,
52.23130046,6.871998115,20:20:15,52.2313,6.871931,20:20:16,,-1.157407407,-8.10E-09,-1.17E-06,1.29E-13,7.17E-07,4.571067597,-00:00:01,-00:00:01,-1.00,
52.2312977,6.871944806,20:20:16,52.231298,6.871876,20:20:17,,-1.157407407,5.27E-09,-1.20E-06,1.35E-13,7.36E-07,4.686067851,-00:00:01,-00:00:01,-1.00,
52.23129468,6.871891664,20:20:17,52.231294,6.871824,20:20:18,,-1.157407407,-1.19E-08,-1.18E-06,1.31E-13,7.23E-07,4.608843827,-00:00:01,-00:00:01,-1.00,
52.23128974,6.871839697,20:20:18,52.23129,6.87177,20:20:19,,-1.157407407,4.62E-09,-1.22E-06,1.39E-13,7.45E-07,4.746716015,-00:00:01,-00:00:01,-1.00,
52.23128219,6.871788567,20:20:19,52.231284,6.871719,20:20:20,,-1.157407407,3.16E-08,-1.21E-06,1.39E-13,7.44E-07,4.742064931,-00:00:01,-00:00:01,-1.00,
52.23127641,6.871742718,20:20:20,52.231281,6.871671,20:20:21,,-1.157407407,8.01E-08,-1.25E-06,1.49E-13,7.71E-07,4.9109092,-00:00:01,-00:00:01,-1.00,
